Date,TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
19-04-2022,00:00:00,5506.86,2404.3,1244.87,1600.58,175.64,28.05
19-04-2022,02:00:00,4880.0,2101.36,1108.71,1435.73,161.51,26.29
19-04-2022,04:00:00,4313.78,1851.12,972.93,1275.69,148.09,24.94
19-04-2022,06:00:00,4017.23,1726.46,896.2,1187.07,142.59,26.6
19-04-2022,08:00:00,3755.95,1533.69,860.22,1107.15,182.76,27.67
19-04-2022,10:00:00,4487.72,1789.88,946.64,1402.46,269.65,33.6
19-04-2022,12:00:00,5004.16,2012.71,1059.65,1540.78,300.34,35.94
19-04-2022,14:00:00,5201.85,2112.21,1131.98,1548.16,318.47,36.9
19-04-2022,16:00:00,5629.13,2293.76,1221.95,1699.73,322.24,37.43
19-04-2022,18:00:00,5038.9,2069.21,1123.25,1511.75,251.67,30.8
19-04-2022,20:00:00,4850.24,2064.91,1043.07,1460.56,205.67,30.7
19-04-2022,22:00:00,5219.73,2278.39,1143.89,1537.87,178.43,30.94
19-04-2022,23:00:00,5586.07,2448.12,1226.93,1641.34,183.61,30.12
20-04-2022,00:00:00,5539.42,2409.35,1244.13,1627.97,177.05,28.9
20-04-2022,02:00:00,4904.33,2119.63,1103.93,1443.86,163.25,26.7
20-04-2022,04:00:00,4354.59,1873.37,977.39,1282.19,154.36,25.7
20-04-2022,06:00:00,4029.31,1707.01,901.13,1185.65,143.26,27.43
20-04-2022,08:00:00,3800.95,1584.74,872.17,1108.0,168.56,29.2
20-04-2022,10:00:00,4590.17,1817.46,1020.22,1421.24,256.8,35.64
20-04-2022,12:00:00,5021.64,2000.62,1107.15,1519.76,305.75,37.39
20-04-2022,14:00:00,5137.79,2073.18,1173.61,1493.76,311.23,36.49
21-04-2022,00:00:00,5632.7,2441.17,1282.57,1648.37,180.97,28.97
21-04-2022,02:00:00,5058.55,2180.95,1158.07,1485.8,161.21,27.72
21-04-2022,04:00:00,4564.84,1978.31,1025.69,1337.62,153.33,26.5
21-04-2022,06:00:00,4182.99,1808.04,944.99,1209.65,152.18,28.78
21-04-2022,08:00:00,3886.39,1597.8,893.93,1144.45,183.67,29.76
21-04-2022,10:00:00,4514.56,1815.06,972.85,1375.41,273.54,36.49
21-04-2022,12:00:00,4868.08,1925.7,1074.49,1488.44,296.8,34.64
21-04-2022,14:00:00,4689.14,1866.74,1028.95,1436.24,279.22,33.25
21-04-2022,16:00:00,5069.4,2035.5,1139.85,1542.62,279.11,35.48
21-04-2022,18:00:00,4731.4,1911.31,1076.99,1439.0,235.4,29.39
21-04-2022,20:00:00,4598.77,1940.67,999.97,1390.19,194.93,29.35
21-04-2022,22:00:00,4705.46,2079.21,1015.45,1358.12,177.51,29.35
21-04-2022,23:00:00,5062.63,2227.8,1107.86,1479.52,170.6,28.32
22-04-2022,00:00:00,4975.76,2161.59,1116.46,1453.31,169.51,27.44
22-04-2022,02:00:00,4233.43,1796.85,963.6,1259.95,147.47,25.24
22-04-2022,04:00:00,3927.19,1710.83,865.23,1147.96,139.69,24.63
22-04-2022,06:00:00,3725.61,1623.67,821.04,1084.07,133.79,26.58
22-04-2022,08:00:00,3614.35,1499.4,822.97,1051.57,182.33,26.92
22-04-2022,10:00:00,4406.42,1768.32,927.94,1361.47,266.58,34.26
22-04-2022,12:00:00,4814.42,1878.48,1054.36,1494.96,310.0,34.86
22-04-2022,14:00:00,4895.57,1974.17,1065.65,1492.55,279.79,34.7
22-04-2022,16:00:00,5311.44,2124.2,1173.63,1630.96,289.92,35.9
22-04-2022,18:00:00,4811.36,1957.26,1083.09,1472.28,236.91,29.55
22-04-2022,20:00:00,4664.24,1948.17,1027.27,1423.57,190.74,29.43
22-04-2022,22:00:00,4752.6,2048.04,1043.43,1408.64,175.7,29.24
22-04-2022,23:00:00,5055.4,2189.02,1120.55,1496.47,173.35,28.35
23-04-2022,00:00:00,5081.61,2187.03,1139.28,1513.02,166.88,27.23
23-04-2022,02:00:00,4564.2,1959.98,1019.59,1366.53,149.21,25.56
23-04-2022,04:00:00,4057.03,1745.76,900.26,1210.13,139.32,23.27
23-04-2022,06:00:00,3745.27,1602.09,845.86,1104.73,133.12,23.3
23-04-2022,08:00:00,3576.62,1486.48,826.04,1057.17,149.05,24.74
23-04-2022,10:00:00,4082.59,1707.36,930.21,1180.89,191.24,28.93
23-04-2022,12:00:00,4463.39,1816.97,1036.94,1328.67,209.31,29.49
23-04-2022,14:00:00,4541.38,1879.83,1083.7,1298.48,209.22,28.11
23-04-2022,16:00:00,4888.92,2045.39,1154.06,1405.04,214.3,24.74
23-04-2022,18:00:00,4567.31,1922.69,1109.46,1273.28,192.82,26.44
23-04-2022,20:00:00,4475.77,1932.59,1025.46,1276.14,170.04,28.18
23-04-2022,22:00:00,4666.74,2050.7,1047.63,1337.33,161.24,27.54
23-04-2022,23:00:00,5022.11,2227.0,1133.71,1425.06,161.13,27.62
24-04-2022,00:00:00,5031.66,2209.9,1157.97,1430.6,158.31,27.06
24-04-2022,02:00:00,4576.97,1994.2,1061.35,1314.64,137.61,25.64
24-04-2022,04:00:00,4065.36,1777.25,934.03,1161.12,129.94,24.31
24-04-2022,06:00:00,3699.97,1615.24,853.07,1050.19,119.83,24.3
24-04-2022,08:00:00,3436.99,1438.12,805.51,1013.73,125.11,22.02
24-04-2022,10:00:00,3763.18,1507.39,858.59,1202.48,136.27,22.88
24-04-2022,12:00:00,4031.54,1568.52,938.17,1313.09,149.78,23.61
24-04-2022,14:00:00,4317.35,1743.02,986.99,1365.74,156.23,24.37
24-04-2022,16:00:00,4625.85,1882.36,1066.21,1439.55,165.83,26.76
24-04-2022,18:00:00,4287.9,1764.17,1000.89,1294.03,159.77,26.66
24-04-2022,20:00:00,4339.25,1832.76,980.35,1288.32,165.35,28.45
24-04-2022,22:00:00,4757.6,2103.58,1054.47,1363.23,161.59,29.51
24-04-2022,23:00:00,5169.58,2275.95,1148.83,1502.27,162.77,29.21
25-04-2022,00:00:00,5201.3,2268.12,1179.69,1518.38,157.54,28.51
25-04-2022,02:00:00,4645.16,2013.24,1061.82,1355.19,144.62,26.2
25-04-2022,04:00:00,4132.82,1796.43,932.14,1206.34,133.59,25.09
25-04-2022,06:00:00,3827.1,1659.46,855.74,1119.55,128.42,27.4
25-04-2022,08:00:00,3694.84,1530.91,846.31,1086.75,167.14,28.6
25-04-2022,10:00:00,4491.28,1819.3,954.99,1376.74,261.95,35.68
25-04-2022,12:00:00,4896.37,1960.53,1044.15,1518.68,289.49,36.97
25-04-2022,14:00:00,5124.34,2077.6,1113.67,1553.11,293.08,37.35
25-04-2022,16:00:00,5523.84,2269.33,1196.28,1664.86,300.97,37.5
25-04-2022,18:00:00,4936.41,2043.79,1098.99,1473.99,242.37,30.43
25-04-2022,20:00:00,4655.99,1980.11,1026.62,1383.09,192.63,30.02
25-04-2022,22:00:00,4294.55,1801.05,1008.44,1244.5,174.25,25.55
25-04-2022,23:00:00,4932.33,2074.4,1140.72,1479.84,162.15,28.16
26-04-2022,00:00:00,5185.34,2228.87,1171.7,1544.42,159.71,28.36
26-04-2022,02:00:00,4710.93,2030.0,1069.04,1397.51,144.11,26.3
26-04-2022,04:00:00,4248.03,1840.01,952.92,1251.85,137.63,25.51
26-04-2022,06:00:00,3868.34,1670.25,864.35,1136.63,133.77,26.74
26-04-2022,08:00:00,3773.99,1563.96,870.47,1108.02,167.1,28.97
26-04-2022,10:00:00,4512.83,1854.37,934.62,1385.61,263.94,35.77
26-04-2022,12:00:00,4874.15,1974.95,1041.82,1524.25,250.2,36.56
26-04-2022,14:00:00,5125.33,2111.4,1091.4,1545.12,289.27,36.72
26-04-2022,16:00:00,5607.39,2300.74,1215.97,1705.07,294.44,39.3
27-04-2022,00:00:00,5579.13,2444.2,1239.88,1632.31,180.53,29.31
27-04-2022,02:00:00,4952.33,2157.57,1112.5,1453.02,156.37,27.66
27-04-2022,04:00:00,4379.89,1902.63,973.63,1287.0,148.98,26.14
27-04-2022,06:00:00,3969.94,1705.66,881.55,1182.78,143.54,18.56
27-04-2022,08:00:00,3831.18,1606.25,899.66,1088.64,171.44,29.8
27-04-2022,10:00:00,4630.48,1916.14,988.37,1373.76,272.46,35.73
27-04-2022,12:00:00,4976.17,2015.25,1098.68,1487.03,296.44,36.55
27-04-2022,14:00:00,5288.37,2159.07,1177.68,1560.46,304.97,36.02
27-04-2022,16:00:00,5658.2,2324.07,1264.34,1671.84,314.3,35.89
27-04-2022,18:00:00,5087.53,2099.97,1167.83,1486.53,254.01,29.6
27-04-2022,20:00:00,4923.5,2105.48,1093.99,1434.36,205.88,31.01
28-04-2022,00:00:00,5723.12,2543.91,1286.25,1628.89,178.78,29.67
28-04-2022,02:00:00,5111.88,2258.87,1157.41,1457.27,161.73,27.82
28-04-2022,04:00:00,4518.38,1994.41,1020.42,1283.54,150.29,26.18
28-04-2022,06:00:00,4106.09,1812.7,917.58,1166.05,143.66,27.16
28-04-2022,08:00:00,3906.37,1690.86,898.62,1087.06,167.86,29.92
28-04-2022,10:00:00,4675.51,1938.0,998.59,1388.79,265.6,36.45
28-04-2022,12:00:00,5221.6,2069.92,1179.13,1599.26,292.27,38.9
28-04-2022,14:00:00,5490.73,2220.83,1229.81,1642.96,305.9,39.02
28-04-2022,16:00:00,5929.02,2411.3,1337.27,1783.28,314.22,40.24
28-04-2022,18:00:00,5311.85,2182.9,1221.37,1561.21,261.18,32.27
28-04-2022,20:00:00,5148.83,2188.49,1171.41,1497.19,213.3,31.64
28-04-2022,22:00:00,5632.69,2481.62,1243.49,1622.96,196.57,33.0
28-04-2022,23:00:00,5941.0,2553.82,1361.33,1742.25,192.89,32.03
29-04-2022,00:00:00,5891.95,2551.05,1348.55,1726.72,187.63,30.52
29-04-2022,02:00:00,5294.62,2294.46,1209.59,1538.14,173.25,28.61
29-04-2022,04:00:00,4728.05,2068.18,1058.69,1366.19,161.76,27.39
29-04-2022,06:00:00,4230.11,1821.23,957.71,1226.5,154.84,27.08
29-04-2022,08:00:00,4021.21,1651.98,945.55,1166.06,190.93,30.24
29-04-2022,10:00:00,4787.64,1968.35,1015.65,1463.84,258.52,37.1
29-04-2022,12:00:00,5286.87,2103.77,1172.81,1609.53,311.24,39.08
29-04-2022,14:00:00,5595.54,2306.67,1227.71,1652.08,315.88,38.73
29-04-2022,16:00:00,6095.75,2531.13,1343.12,1801.37,321.34,40.91
29-04-2022,18:00:00,5416.88,2247.16,1231.63,1589.13,264.54,33.17
29-04-2022,20:00:00,5176.09,2185.51,1168.99,1520.4,210.88,32.09
29-04-2022,22:00:00,5519.79,2415.08,1233.46,1609.71,176.77,32.29
29-04-2022,23:00:00,5972.37,2624.21,1331.03,1756.75,174.21,32.1
30-04-2022,00:00:00,5968.87,2598.27,1346.56,1766.53,168.79,31.17
30-04-2022,02:00:00,5393.59,2349.5,1227.89,1581.11,154.66,29.17
30-04-2022,04:00:00,4820.98,2111.39,1084.01,1406.17,146.85,27.43
30-04-2022,06:00:00,4292.07,1865.4,973.27,1246.45,140.14,26.03
30-04-2022,08:00:00,3930.28,1642.12,917.67,1131.43,177.61,24.08
30-04-2022,10:00:00,4470.79,1834.32,1020.0,1313.42,226.52,28.39
30-04-2022,12:00:00,5090.95,2114.06,1187.36,1462.56,251.98,31.17
30-04-2022,14:00:00,5424.29,2316.95,1245.1,1526.84,254.81,32.04
30-04-2022,16:00:00,5776.53,2440.43,1358.37,1629.97,255.95,31.73
30-04-2022,18:00:00,5165.73,2225.35,1228.96,1408.04,219.54,29.75
30-04-2022,20:00:00,4944.56,2155.37,1144.7,1371.72,195.34,30.62
30-04-2022,22:00:00,5491.85,2456.5,1238.38,1531.79,186.88,31.6
30-04-2022,23:00:00,5919.15,2644.67,1336.72,1664.11,184.81,31.75
01-05-2022,00:00:00,5978.89,2668.44,1370.8,1670.85,182.98,30.89
01-05-2022,02:00:00,5457.41,2419.81,1251.21,1540.87,164.0,29.54
01-05-2022,04:00:00,4851.41,2164.79,1102.59,1357.12,152.5,28.3
01-05-2022,06:00:00,4318.82,1908.56,1001.99,1211.77,130.06,27.45
01-05-2022,08:00:00,3958.46,1724.28,932.74,1103.15,138.41,23.78
01-05-2022,10:00:00,4019.8,1701.66,904.69,1199.28,150.51,24.02
01-05-2022,12:00:00,4562.57,1910.39,1013.42,1398.62,170.65,26.13
01-05-2022,14:00:00,5081.0,2159.9,1130.28,1533.22,183.03,28.93
01-05-2022,16:00:00,5464.89,2340.07,1216.72,1630.3,200.23,30.85
01-05-2022,18:00:00,4872.68,2107.94,1099.34,1409.32,180.61,29.19
01-05-2022,20:00:00,4884.27,2114.16,1086.29,1425.18,181.15,31.12
01-05-2022,22:00:00,5548.03,2467.85,1223.3,1588.23,182.2,33.02
01-05-2022,23:00:00,5991.33,2667.87,1315.81,1729.71,183.86,33.55
02-05-2022,00:00:00,5967.79,2664.45,1328.74,1708.86,177.09,31.93
02-05-2022,02:00:00,5355.1,2388.01,1195.73,1530.83,160.41,30.22
02-05-2022,04:00:00,4804.68,2135.1,1064.95,1378.61,150.15,28.84
02-05-2022,06:00:00,4317.32,1913.03,978.95,1217.7,139.62,29.03
02-05-2022,08:00:00,4075.91,1729.69,943.08,1153.7,183.6,31.42
02-05-2022,10:00:00,4787.05,2005.8,992.21,1413.81,291.49,38.99
02-05-2022,12:00:00,5289.52,2187.05,1128.61,1569.31,313.59,39.74
02-05-2022,14:00:00,5616.85,2357.26,1194.17,1658.64,311.97,39.21
02-05-2022,16:00:00,6100.06,2585.66,1290.45,1797.91,328.12,40.8
04-05-2022,00:00:00,6121.62,2740.56,1334.85,1776.84,178.12,33.12
04-05-2022,02:00:00,5507.14,2467.12,1205.38,1591.45,160.03,31.23
04-05-2022,04:00:00,4929.0,2195.19,1078.29,1427.66,150.41,29.91
04-05-2022,06:00:00,4383.26,1936.05,970.31,1260.77,145.76,29.22
04-05-2022,08:00:00,4186.03,1761.8,941.44,1218.5,192.24,32.23
04-05-2022,10:00:00,5051.21,2126.64,1056.18,1476.21,302.99,41.23
04-05-2022,12:00:00,5606.07,2305.73,1208.76,1652.08,344.49,43.12
04-05-2022,14:00:00,5447.85,2294.74,1218.04,1501.4,336.92,40.57
04-05-2022,16:00:00,5932.58,2525.93,1295.54,1676.84,337.91,40.35
04-05-2022,18:00:00,4593.75,1924.55,1023.73,1329.41,242.62,29.24
04-05-2022,20:00:00,4043.92,1768.23,853.49,1151.05,186.5,27.45
04-05-2022,22:00:00,4203.46,1898.33,901.61,1174.23,161.85,27.48
04-05-2022,23:00:00,4461.6,2042.75,960.75,1227.11,161.97,27.56
05-05-2022,00:00:00,4482.25,2034.62,977.33,1236.87,158.8,26.53
05-05-2022,02:00:00,4118.5,1832.33,905.85,1171.54,146.12,25.43
05-05-2022,04:00:00,3761.22,1654.8,814.9,1100.52,131.19,24.23
05-05-2022,06:00:00,3568.73,1553.66,769.75,1053.26,133.34,24.89
05-05-2022,08:00:00,3593.42,1533.97,781.89,1042.21,174.67,28.89
05-05-2022,10:00:00,4253.01,1746.95,879.71,1273.01,278.17,35.23
05-05-2022,12:00:00,4667.15,1873.5,1001.32,1428.12,284.67,35.17
05-05-2022,14:00:00,4818.36,1976.14,1060.02,1417.93,282.68,35.37
05-05-2022,16:00:00,5146.59,2132.57,1107.6,1519.35,299.97,35.63
05-05-2022,18:00:00,4805.19,1973.4,1062.46,1438.53,249.91,29.9
05-05-2022,20:00:00,4684.71,1994.92,1012.83,1395.21,202.66,29.67
05-05-2022,22:00:00,5018.34,2246.25,1063.41,1460.62,168.21,30.45
05-05-2022,23:00:00,5370.12,2366.27,1173.57,1578.42,170.94,29.87
06-05-2022,00:00:00,5276.34,2310.69,1169.54,1549.21,168.67,28.63
06-05-2022,02:00:00,4686.01,2050.28,1037.5,1375.25,151.65,27.22
06-05-2022,04:00:00,4189.87,1834.16,915.77,1233.49,140.71,25.87
06-05-2022,06:00:00,3853.94,1665.12,861.2,1127.37,136.81,27.27
06-05-2022,08:00:00,3841.55,1613.54,854.16,1125.01,184.26,30.26
06-05-2022,10:00:00,4636.89,1882.1,974.63,1426.79,271.61,37.79
06-05-2022,12:00:00,5035.32,2041.93,1082.5,1529.5,292.82,39.12
06-05-2022,14:00:00,5084.95,2060.3,1105.62,1534.92,298.15,37.66
06-05-2022,16:00:00,5431.25,2227.12,1181.01,1627.32,305.53,38.31
06-05-2022,18:00:00,4869.71,1965.62,1104.61,1477.82,246.22,30.3
06-05-2022,20:00:00,4688.92,1984.85,1013.0,1415.54,197.38,30.28
06-05-2022,22:00:00,4991.03,2193.13,1067.93,1474.28,178.93,30.77
06-05-2022,23:00:00,5369.64,2370.89,1155.86,1582.62,178.28,30.23
07-05-2022,00:00:00,5320.28,2320.57,1181.42,1566.36,172.12,29.25
07-05-2022,02:00:00,4736.17,2060.12,1051.12,1398.58,153.87,27.45
07-05-2022,04:00:00,4222.94,1837.13,933.67,1244.78,141.24,25.96
07-05-2022,06:00:00,3840.13,1665.93,858.11,1120.98,133.02,25.69
07-05-2022,08:00:00,3752.6,1578.05,854.6,1099.93,157.52,25.89
07-05-2022,10:00:00,4263.11,1815.62,933.04,1231.59,208.44,30.81
07-05-2022,12:00:00,4726.41,1976.28,1059.62,1375.78,236.89,32.39
07-05-2022,14:00:00,4879.34,2081.01,1111.31,1373.51,236.23,31.18
07-05-2022,16:00:00,5136.47,2212.02,1153.62,1460.17,235.29,30.03
07-05-2022,18:00:00,4715.31,2003.91,1112.86,1316.54,206.42,28.91
07-05-2022,20:00:00,4645.35,2039.56,1049.03,1294.63,190.91,29.76
07-05-2022,22:00:00,5015.38,2254.24,1104.33,1396.29,181.33,30.2
07-05-2022,23:00:00,5424.36,2431.47,1194.59,1540.91,181.26,30.27
08-05-2022,00:00:00,5404.83,2414.47,1200.74,1533.22,175.47,29.75
08-05-2022,02:00:00,4811.91,2123.42,1089.49,1367.61,157.49,28.08
08-05-2022,04:00:00,4302.94,1908.24,960.74,1219.52,147.06,26.47
08-05-2022,06:00:00,3866.03,1696.83,880.17,1093.21,133.35,25.71
08-05-2022,08:00:00,3615.14,1537.67,838.2,1041.7,139.68,23.96
08-05-2022,10:00:00,3941.57,1593.6,887.87,1243.44,155.72,24.63
08-05-2022,12:00:00,4430.5,1787.91,992.13,1403.38,178.95,25.65
08-05-2022,14:00:00,4759.78,1971.06,1064.67,1460.7,187.46,26.57
08-05-2022,16:00:00,5132.13,2161.61,1151.11,1549.37,193.11,30.01
08-05-2022,18:00:00,4656.85,1928.8,1071.71,1395.21,186.0,29.19
08-05-2022,20:00:00,4774.12,2056.82,1052.32,1414.87,173.96,30.48
08-05-2022,22:00:00,5395.65,2412.38,1176.97,1545.23,174.8,33.46
08-05-2022,23:00:00,5762.06,2592.95,1256.8,1648.86,174.79,32.91
09-05-2022,00:00:00,5748.79,2558.28,1280.1,1652.85,173.28,31.65
09-05-2022,02:00:00,5157.08,2267.74,1166.38,1486.38,157.5,29.93
09-05-2022,04:00:00,4578.41,2016.13,1018.6,1324.9,150.5,28.49
09-05-2022,06:00:00,4131.68,1801.5,927.92,1183.37,147.61,29.03
09-05-2022,08:00:00,3991.37,1714.49,898.38,1126.86,177.17,31.38
09-05-2022,10:00:00,4717.81,1961.95,974.58,1428.34,266.7,39.47
09-05-2022,12:00:00,5188.27,2122.96,1104.45,1582.51,291.15,40.5
09-05-2022,14:00:00,5549.53,2329.59,1187.25,1655.0,290.19,41.34
09-05-2022,16:00:00,6011.3,2558.68,1256.26,1807.1,289.26,41.54
09-05-2022,18:00:00,5310.49,2212.37,1184.66,1582.08,248.09,33.06
09-05-2022,20:00:00,5179.13,2268.62,1125.89,1515.09,203.22,16.23
09-05-2022,22:00:00,5640.3,2534.68,1205.0,1621.03,192.24,34.97
09-05-2022,23:00:00,6057.31,2695.67,1319.2,1765.06,188.38,34.44
10-05-2022,00:00:00,5960.08,2643.73,1327.81,1716.59,181.55,32.98
10-05-2022,02:00:00,5296.93,2323.68,1178.91,1546.08,166.88,31.22
10-05-2022,04:00:00,4718.62,2080.67,1038.82,1367.45,157.76,29.55
10-05-2022,06:00:00,4207.67,1840.19,937.73,1210.43,146.47,29.71
10-05-2022,08:00:00,4133.17,1757.23,927.8,1195.13,183.76,32.6
10-05-2022,10:00:00,4805.34,2003.21,990.49,1460.14,270.04,39.55
10-05-2022,12:00:00,5347.79,2202.77,1118.39,1658.54,277.98,41.12
10-05-2022,14:00:00,5837.34,2449.87,1228.64,1776.77,284.26,42.3
10-05-2022,16:00:00,6189.87,2626.62,1306.51,1864.63,292.08,43.16
10-05-2022,18:00:00,5474.77,2295.28,1198.92,1651.01,245.23,34.03
10-05-2022,20:00:00,5261.68,2282.55,1119.12,1566.59,209.61,33.59
10-05-2022,22:00:00,5772.26,2615.09,1209.28,1660.16,197.59,35.24
10-05-2022,23:00:00,6174.32,2794.87,1318.16,1779.18,190.39,34.7
11-05-2022,00:00:00,5958.43,2707.82,1287.14,1691.28,182.53,33.19
11-05-2022,02:00:00,5302.56,2383.29,1153.08,1512.77,172.22,30.85
11-05-2022,04:00:00,4737.05,2149.93,1013.64,1336.64,163.69,29.21
11-05-2022,06:00:00,4301.25,1934.04,932.05,1198.88,159.79,28.84
11-05-2022,08:00:00,4170.39,1840.33,916.53,1154.08,183.65,32.98
11-05-2022,10:00:00,4993.29,2094.79,1050.47,1481.0,273.29,41.0
11-05-2022,12:00:00,5527.56,2302.53,1181.2,1673.9,274.98,43.19
11-05-2022,14:00:00,5983.67,2552.63,1270.42,1764.35,296.47,43.68
11-05-2022,16:00:00,6471.16,2770.27,1381.42,1912.01,295.78,43.23
11-05-2022,18:00:00,5714.44,2440.04,1268.07,1659.11,258.78,34.8
11-05-2022,20:00:00,5618.73,2490.4,1183.88,1639.89,221.92,35.66
11-05-2022,22:00:00,6200.16,2829.28,1292.62,1782.18,202.62,37.85
11-05-2022,23:00:00,6520.29,2941.34,1380.91,1901.82,197.89,37.3
12-05-2022,00:00:00,6447.59,2875.37,1381.4,1871.47,192.15,35.36
12-05-2022,02:00:00,5796.05,2602.18,1243.76,1689.33,170.65,33.35
12-05-2022,04:00:00,5138.16,2327.57,1091.03,1465.47,171.17,31.77
12-05-2022,06:00:00,4505.47,2029.93,968.41,1279.92,153.73,30.68
12-05-2022,08:00:00,4398.84,1912.83,969.24,1242.97,199.24,34.82
12-05-2022,10:00:00,5181.89,2202.72,1050.84,1559.32,280.46,42.82
12-05-2022,12:00:00,5807.6,2415.63,1222.51,1758.66,311.07,43.29
12-05-2022,14:00:00,6302.67,2646.05,1397.07,1854.82,300.15,44.89
12-05-2022,16:00:00,6646.66,2795.39,1463.67,1972.62,305.71,46.05
12-05-2022,18:00:00,5869.53,2476.22,1324.13,1703.14,267.6,36.06
12-05-2022,20:00:00,5742.11,2507.75,1262.56,1662.8,218.42,36.02
12-05-2022,22:00:00,6467.76,2904.51,1407.0,1842.71,213.4,38.75
12-05-2022,23:00:00,6751.69,3042.08,1475.08,1922.94,204.36,37.87
13-05-2022,00:00:00,6571.39,2927.02,1474.53,1872.07,198.15,36.89
13-05-2022,02:00:00,5692.94,2527.24,1276.27,1623.87,178.3,33.78
13-05-2022,04:00:00,5111.71,2272.76,1128.13,1456.88,173.47,32.14
13-05-2022,06:00:00,4480.94,1985.85,1006.13,1248.22,166.34,30.77
13-05-2022,08:00:00,4284.38,1853.09,972.72,1189.06,194.53,33.59
13-05-2022,10:00:00,5073.96,2159.05,1075.66,1471.12,274.83,43.77
13-05-2022,12:00:00,5842.25,2421.63,1259.23,1736.61,300.19,44.68
13-05-2022,14:00:00,6286.49,2637.41,1374.46,1845.41,325.9,46.18
13-05-2022,16:00:00,6678.82,2817.09,1466.36,1933.54,354.88,46.39
13-05-2022,18:00:00,5934.03,2499.37,1311.06,1731.27,299.16,37.01
13-05-2022,20:00:00,5808.57,2524.29,1262.6,1683.27,243.34,36.11
13-05-2022,22:00:00,6526.15,2943.19,1433.79,1820.68,230.84,37.57
13-05-2022,23:00:00,6780.67,3017.72,1505.39,1936.48,222.07,36.56
14-05-2022,00:00:00,6713.15,2988.57,1495.54,1913.14,216.7,35.54
14-05-2022,02:00:00,6064.07,2676.61,1374.17,1726.56,195.59,33.81
14-05-2022,04:00:00,5380.13,2386.73,1212.26,1511.99,185.96,32.03
14-05-2022,06:00:00,4663.44,2052.07,1076.89,1288.23,174.23,29.57
14-05-2022,08:00:00,4287.25,1846.3,1010.64,1172.51,190.24,29.99
14-05-2022,10:00:00,4822.83,2087.57,1074.64,1348.21,233.02,34.83
14-05-2022,12:00:00,5297.68,2255.83,1216.96,1486.49,252.96,35.65
14-05-2022,14:00:00,5667.18,2459.58,1284.11,1573.0,258.02,35.12
14-05-2022,16:00:00,6107.4,2658.45,1400.53,1695.58,260.04,34.82
14-05-2022,18:00:00,5370.98,2365.44,1242.66,1448.16,232.17,31.56
14-05-2022,20:00:00,5176.94,2322.73,1154.56,1400.23,219.45,31.48
14-05-2022,22:00:00,5797.88,2632.15,1278.04,1590.04,209.12,32.89
14-05-2022,23:00:00,6285.0,2843.19,1412.59,1731.56,209.37,33.16
15-05-2022,00:00:00,6347.33,2855.73,1440.98,1751.17,207.22,31.93
15-05-2022,02:00:00,5799.33,2583.49,1338.93,1604.59,186.88,30.25
15-05-2022,04:00:00,5172.74,2310.87,1193.24,1426.34,164.36,28.77
15-05-2022,06:00:00,4378.07,1960.4,1009.98,1189.28,148.95,26.7
15-05-2022,08:00:00,4028.92,1768.15,926.02,1124.66,151.94,24.77
15-05-2022,10:00:00,4252.56,1792.15,949.34,1285.46,164.52,25.16
15-05-2022,12:00:00,4894.24,2069.51,1064.33,1496.45,191.39,27.84
15-05-2022,14:00:00,5504.92,2364.76,1217.49,1634.56,205.91,29.13
15-05-2022,16:00:00,5879.42,2526.13,1296.07,1740.18,228.8,31.86
15-05-2022,18:00:00,5152.16,2218.35,1168.79,1482.03,203.47,30.71
15-05-2022,20:00:00,5199.48,2296.89,1155.33,1454.32,212.79,31.07
15-05-2022,22:00:00,6060.26,2772.74,1323.97,1658.86,212.0,34.38
15-05-2022,23:00:00,6629.88,3035.51,1460.31,1825.13,211.74,34.55
16-05-2022,00:00:00,6685.96,3019.4,1517.35,1848.84,202.51,34.38
16-05-2022,02:00:00,6174.18,2784.76,1411.87,1693.96,192.03,32.98
16-05-2022,04:00:00,5429.94,2437.71,1258.55,1469.41,181.1,31.62
16-05-2022,06:00:00,4708.93,2120.92,1081.83,1274.38,157.46,29.47
16-05-2022,08:00:00,4249.27,1845.64,1018.79,1153.85,171.7,26.24
16-05-2022,10:00:00,4662.93,2008.18,1001.71,1397.06,185.81,25.88
16-05-2022,12:00:00,5202.64,2212.66,1122.64,1581.81,208.98,27.04
16-05-2022,14:00:00,5709.33,2500.24,1218.28,1686.32,216.06,29.7
16-05-2022,16:00:00,6221.26,2705.72,1340.19,1844.19,239.82,32.41
16-05-2022,18:00:00,5501.08,2369.34,1205.42,1631.77,212.27,30.06
16-05-2022,20:00:00,5338.67,2357.62,1182.41,1518.76,196.62,31.72
16-05-2022,22:00:00,5952.21,2705.44,1293.47,1667.12,194.2,35.09
16-05-2022,23:00:00,6450.83,2941.47,1402.91,1818.03,194.15,35.47
17-05-2022,00:00:00,6399.53,2891.4,1416.2,1794.95,202.1,34.08
17-05-2022,02:00:00,5756.79,2593.28,1284.9,1606.52,185.47,31.77
17-05-2022,04:00:00,5110.88,2283.4,1147.53,1449.78,151.45,30.1
17-05-2022,06:00:00,4467.93,1983.26,1009.23,1258.19,147.32,29.21
17-05-2022,08:00:00,4249.34,1842.02,966.7,1174.76,186.92,32.66
17-05-2022,10:00:00,5008.3,2099.08,1011.09,1490.08,306.34,41.51
